#Tail	Head	PosReg	NegReg	ID
http://pathwaycommons.org/pc12/Protein_3cac98554c0f1540389a4fa1c4ce083a;http://pathwaycommons.org/pc12/Protein_551f159a97fe869952fddcfeb33db786;http://pathwaycommons.org/pc12/Protein_60026f836d6a221ae6e456084426f01a	http://pathwaycommons.org/pc12/Protein_4f1adb294711f3d16eab86652eb79598;http://pathwaycommons.org/pc12/Protein_8218d2292b674b95a0b04a60b3b937a1;http://pathwaycommons.org/pc12/Protein_bdf326eedb65f7fe6a0259c5cb8c4ed4	http://pathwaycommons.org/pc12/Protein_398013139ad6f6cf78eb4025dbbee3b8;http://pathwaycommons.org/pc12/Protein_48852498c9fa47f4f2c8f9315adbab57	None	http://pathwaycommons.org/pc12/BiochemicalReaction_5fedfc2f4128b6e70eb6eccb0084654e
http://pathwaycommons.org/pc12/Complex_29ecddb0a5872a37f0081d1f21358f8d	http://pathwaycommons.org/pc12/Complex_5219c91495d6d7c02ab4ad9f3d87f555	http://pathwaycommons.org/pc12/Protein_6876cd443878ab0fa5a75bf044ec8198;http://pathwaycommons.org/pc12/Protein_74ca7e2bb7efd2c6d5270810e4bf1dbb;http://pathwaycommons.org/pc12/Protein_9c41471b73846e5eecdd288139ca15cd	http://pathwaycommons.org/pc12/Protein_c9daae6978814254381164b18562ed5f	http://pathwaycommons.org/pc12/BiochemicalReaction_a47b682c7437a2dc731c1be62af14073
http://pathwaycommons.org/pc12/Protein_ee46cac331ad929d07d0c669022ee827	http://pathwaycommons.org/pc12/Protein_48852498c9fa47f4f2c8f9315adbab57	http://pathwaycommons.org/pc12/Protein_f8b22b5fa476f34760bd4db02e628b53	http://pathwaycommons.org/pc12/Protein_74ca7e2bb7efd2c6d5270810e4bf1dbb	http://pathwaycommons.org/pc12/BiochemicalReaction_93f779c66da87127e1dfcccb945d6ff2
http://pathwaycommons.org/pc12/Protein_398013139ad6f6cf78eb4025dbbee3b8;http://pathwaycommons.org/pc12/Protein_f8b22b5fa476f34760bd4db02e628b53	http://pathwaycommons.org/pc12/Complex_1568834b1b9a0576c22af38b92581d9f	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_81427f1c8d4730b46254f01693b1f50e
http://pathwaycommons.org/pc12/Protein_517f84614f12671fd0cec74f3a321a99	http://pathwaycommons.org/pc12/Protein_37a696f36f716ce05d8b5c518dc84264	http://pathwaycommons.org/pc12/Protein_76c491ff9b71b15786c101bdbf083f52;http://pathwaycommons.org/pc12/Protein_115c20b720ef00b1f3bcfb4552612a0a	None	http://pathwaycommons.org/pc12/BiochemicalReaction_85ade89ad5ec81a751fb43c7695272cd
http://pathwaycommons.org/pc12/Protein_7e6fe8ecbad5d54fe58e0c39d986ce92;http://pathwaycommons.org/pc12/Protein_92131a0dc6f67351ab56908eff3b4c6e;http://pathwaycommons.org/pc12/Protein_ac6c5a759a323a4aaced78268692d0a6;http://pathwaycommons.org/pc12/Protein_e54c44f64994571683d61f6d79087aa8	http://pathwaycommons.org/pc12/Complex_b44d9bf3630f737bca89e34a88d28f22;http://pathwaycommons.org/pc12/Complex_f7cd4d274b1758fd35b77e93677f009d	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_4c86790409b3fd027c3fbf2b44bfb4fe
http://pathwaycommons.org/pc12/Protein_cdcb66f00ed6c25a79dd0ce66d3d4ae1;http://pathwaycommons.org/pc12/Protein_e551285e5132aab4e53036ba5b73d562	http://pathwaycommons.org/pc12/Complex_6c4225f8f6e6fe3e8304779dc805dd16	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_f5a3bb5df55e64b2c46b3d353aacb5ff
http://pathwaycommons.org/pc12/Complex_850f44f917acb11059ff27c88a0494ee	http://pathwaycommons.org/pc12/Protein_3cac98554c0f1540389a4fa1c4ce083a;http://pathwaycommons.org/pc12/Protein_551f159a97fe869952fddcfeb33db786;http://pathwaycommons.org/pc12/Protein_60026f836d6a221ae6e456084426f01a	http://pathwaycommons.org/pc12/Protein_68baaea471ab1b67790c5a609591d953	http://pathwaycommons.org/pc12/Protein_48852498c9fa47f4f2c8f9315adbab57;http://pathwaycommons.org/pc12/Protein_f8b22b5fa476f34760bd4db02e628b53	http://pathwaycommons.org/pc12/ComplexAssembly_cc2a8d9c393d0f10afeb391744df5d95
None	http://pathwaycommons.org/pc12/Protein_2ae9bae5090e0c503849f6d9257a1f7d	http://pathwaycommons.org/pc12/Complex_df239e4d201e25757d6d42c15e3727de	http://pathwaycommons.org/pc12/Complex_7950e06ae4a6685b6798aabf5d862669	http://pathwaycommons.org/pc12/TemplateReaction_e7821f5621a28cd3316d0e4662398468
None	http://pathwaycommons.org/pc12/Protein_7e01fccce0c6f88c9d3813bf46d5c4d6	http://pathwaycommons.org/pc12/Complex_df239e4d201e25757d6d42c15e3727de	http://pathwaycommons.org/pc12/Complex_7950e06ae4a6685b6798aabf5d862669	http://pathwaycommons.org/pc12/TemplateReaction_db4e0cbd4cbb31fc4c4e87e09299803d
http://pathwaycommons.org/pc12/Complex_850f44f917acb11059ff27c88a0494ee	http://pathwaycommons.org/pc12/Protein_3cac98554c0f1540389a4fa1c4ce083a;http://pathwaycommons.org/pc12/Protein_551f159a97fe869952fddcfeb33db786;http://pathwaycommons.org/pc12/Protein_60026f836d6a221ae6e456084426f01a	http://pathwaycommons.org/pc12/Protein_68baaea471ab1b67790c5a609591d953	http://pathwaycommons.org/pc12/Protein_a1b92efbe823e925cefb52c5c8fd1803	http://pathwaycommons.org/pc12/ComplexAssembly_fed3a3a55a1e031325a8487e8417fc51
http://pathwaycommons.org/pc12/Protein_a1f6e8a3ef745a9fd9d77483d858d439;http://pathwaycommons.org/pc12/Protein_cdcb66f00ed6c25a79dd0ce66d3d4ae1	http://pathwaycommons.org/pc12/Complex_604551812cb72e1332aa7513e5bd9878	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_f3791da9c57aa5f219d109b2afedb897
http://pathwaycommons.org/pc12/Complex_604551812cb72e1332aa7513e5bd9878;http://pathwaycommons.org/pc12/Complex_6c4225f8f6e6fe3e8304779dc805dd16	http://pathwaycommons.org/pc12/Complex_1d5662024d54dfa0d250db7cc94bb7eb;http://pathwaycommons.org/pc12/Complex_9aab907de92c7bf09df9a625eea1691e;http://pathwaycommons.org/pc12/Protein_5204e9526eadc67b25214267f3d14d68	http://pathwaycommons.org/pc12/Protein_9a7fe7a3a84c67fa296f19e67c3d2f46	None	http://pathwaycommons.org/pc12/ComplexAssembly_dc468943d9b5abf73d394699a0b73824
http://pathwaycommons.org/pc12/Protein_3cac98554c0f1540389a4fa1c4ce083a;http://pathwaycommons.org/pc12/Protein_abde87729e9efb3bd8f376f1db88ac4d	http://pathwaycommons.org/pc12/Complex_1555201edf84ea64907001e4a838ca95	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_d8d624018b67ea60cca6ad09ff610bf4
None	http://pathwaycommons.org/pc12/Protein_fc966aadde14045226b5ce549d51dd16	http://pathwaycommons.org/pc12/Complex_df239e4d201e25757d6d42c15e3727de	http://pathwaycommons.org/pc12/Complex_7950e06ae4a6685b6798aabf5d862669	http://pathwaycommons.org/pc12/TemplateReaction_367ae8b628a466299c3b2d58f3e84772
None	http://pathwaycommons.org/pc12/Pathway_92202701154eb866466bcbdef9d2651e	http://pathwaycommons.org/pc12/Complex_5219c91495d6d7c02ab4ad9f3d87f555	None	new_http://pathwaycommons.org/pc12/Control_9ab933dfb0f89fc1bd69bafcd0a6858a
http://pathwaycommons.org/pc12/Protein_0be6e541f2258f5813939856758b0b22	http://pathwaycommons.org/pc12/Protein_f8b22b5fa476f34760bd4db02e628b53	http://pathwaycommons.org/pc12/Protein_861d29d45b3482f42a9435b3dffa6308;http://pathwaycommons.org/pc12/Complex_89eb54b676a9fc0ec451898fa5a02d80;http://pathwaycommons.org/pc12/Protein_2083a40331290b57281982ff88fb2dc3	None	http://pathwaycommons.org/pc12/BiochemicalReaction_045d89efb2566c2966e0d41d296bccb1
None	http://pathwaycommons.org/pc12/Pathway_f3d83c590fbc3e29fdb844c6007dca4a	http://pathwaycommons.org/pc12/Protein_55dd1f796fa9481cd0deca797d141b1c	None	new_http://pathwaycommons.org/pc12/Control_5e68e38556fab08fa1678d5d19aa7d82
http://pathwaycommons.org/pc12/Complex_c8f8afe56af12d1b23d961b7273f600e	http://pathwaycommons.org/pc12/Protein_e8e46d82ce6e34a29e10caf878bb5b8e	http://pathwaycommons.org/pc12/Complex_f14a64ad322a84d322fc65680abe35d8	None	http://pathwaycommons.org/pc12/ComplexAssembly_0c33f6bc38fd4dc7355671e4aec1d60e
http://pathwaycommons.org/pc12/Complex_f6f852bc4c73efabeab3d9f7d2d08f15;http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043	http://pathwaycommons.org/pc12/Complex_aa853dfc24eb7a167b4dfe216179a215;http://pathwaycommons.org/pc12/Protein_a419fe42991f48ed7495d7a39d27035e	None	None	http://pathwaycommons.org/pc12/BiochemicalReaction_53c2d021f8f9c67d01ec78ede80f73e1
None	http://pathwaycommons.org/pc12/Protein_bec4e94ea63ee734bcfeb5b0b591134e	http://pathwaycommons.org/pc12/Complex_d6cf79d12290e61f3731667099e253a6	None	http://pathwaycommons.org/pc12/TemplateReaction_2a9906085a65d71a9b1613330e2b7e06
http://pathwaycommons.org/pc12/Complex_4a739232e7b207ff34c9a9230f411563;http://pathwaycommons.org/pc12/Protein_45297e0b23f9b02a3a8b3ca27f99934f	http://pathwaycommons.org/pc12/Complex_81f68ffd5daa347d254355da68e67640	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_4ea46e2eb2a129851553a7bba4f628a0
None	http://pathwaycommons.org/pc12/Protein_d9b99bc8dde4cc44cd819a1c69aa2bfe	http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043;http://pathwaycommons.org/pc12/Pathway_a222a956190b49eb0529a3c30c61735e	None	http://pathwaycommons.org/pc12/TemplateReaction_b3cc244c056c936102909cdb6168b23c
http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a;http://pathwaycommons.org/pc12/Protein_efb1d3986f6a642cee7708dac5037b9f	http://pathwaycommons.org/pc12/Complex_4d26b6bcccc6daea42e7a90af06179dc	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_3c5dbf7155906b8ebb964e3a6fc3a796
None	http://pathwaycommons.org/pc12/Protein_72e8dc7b55e3dc71c2c47215755349e2	None	http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a	http://pathwaycommons.org/pc12/TemplateReaction_cd2eebdc1b7046e0047ab1752bc39e00
None	http://pathwaycommons.org/pc12/Protein_e00ffcec07bf4252980d49f4f052223e	http://pathwaycommons.org/pc12/Complex_a2d77037e0da01c238563aa71d75e850	None	http://pathwaycommons.org/pc12/TemplateReaction_dd5ccf4cdd1540ed10661798e34f38af
None	http://pathwaycommons.org/pc12/Protein_d8dd4f2217ea6b72ef3a088dbac42f92	http://pathwaycommons.org/pc12/Complex_1000cc442b0ba3395097fc16d91120d8	None	http://pathwaycommons.org/pc12/TemplateReaction_e4e386feac2827324a7933bd246fb7be
http://pathwaycommons.org/pc12/Complex_d6cf79d12290e61f3731667099e253a6;http://pathwaycommons.org/pc12/Protein_7a6f218bc356fbc0a30c9f7a7729024a	http://pathwaycommons.org/pc12/Complex_9671f5ee167a738cfdb39c0a14c6830a	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_b08e29cb189ed7aa022c56cda4ddf434
None	http://pathwaycommons.org/pc12/Protein_ee0275f6497fad54fe358cbbf08bb2a6	http://pathwaycommons.org/pc12/Complex_d6cf79d12290e61f3731667099e253a6	None	http://pathwaycommons.org/pc12/TemplateReaction_4314e159893433eafa40691308e4d075
http://pathwaycommons.org/pc12/Complex_367135c53bd3c5c9568de3e688e209b5;http://pathwaycommons.org/pc12/Complex_4773b72aba9ba6bf0aece68f099ce8b0	http://pathwaycommons.org/pc12/Complex_3e23ae3bf3ef35458f83b0961312cd29;http://pathwaycommons.org/pc12/Complex_cdade40e1fb11c4f17601b145366055d	None	None	http://pathwaycommons.org/pc12/BiochemicalReaction_ee765e1940766ae6d59fd0d5b1f44e3d
http://pathwaycommons.org/pc12/Complex_d6cf79d12290e61f3731667099e253a6;http://pathwaycommons.org/pc12/Protein_8b03f2a7aae2e34772805c40b3d19685	http://pathwaycommons.org/pc12/Complex_de70e3a560ebb8a6f80e5f7b934e6df9;http://pathwaycommons.org/pc12/Protein_337008cbacb5843f87cbadad61d9f095	None	None	http://pathwaycommons.org/pc12/BiochemicalReaction_40264fa6a2af5f5a317e325e2fb3ea7a
None	http://pathwaycommons.org/pc12/Protein_8431f9e4386558c758527d64cb874e5c	http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a	None	http://pathwaycommons.org/pc12/TemplateReaction_d101b342fb0fff556237729ce65f5bac
None	http://pathwaycommons.org/pc12/Protein_7e01fccce0c6f88c9d3813bf46d5c4d6	http://pathwaycommons.org/pc12/Complex_51302254458cb0ec9fafcc4b1651e5f5	None	http://pathwaycommons.org/pc12/TemplateReaction_feffabafc4f58ea0740c8e271fac3e5b
http://pathwaycommons.org/pc12/Complex_c1e9a659730d06f9b4ca2256b3510af4;http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043	http://pathwaycommons.org/pc12/Complex_c59c176ee2a407922fa3fd5f6f74f698;http://pathwaycommons.org/pc12/Protein_df5c64f58c0c671a3b5981a79cd787a3	None	None	http://pathwaycommons.org/pc12/BiochemicalReaction_7323a660ca87e731faace46147ff7cf8
None	http://pathwaycommons.org/pc12/Protein_1625818ba862a465e6bfe45c1a57c0ec	http://pathwaycommons.org/pc12/Complex_ab7f8289dc8f2c5c10a4b0d4f5bd3d5a	None	http://pathwaycommons.org/pc12/TemplateReaction_00237ed6eb349f56f4dbacc782dee69a
None	http://pathwaycommons.org/pc12/Protein_0361f3d8e1a8141f4858f9ea4026acd5	http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043;http://pathwaycommons.org/pc12/Pathway_a222a956190b49eb0529a3c30c61735e	None	http://pathwaycommons.org/pc12/TemplateReaction_5e7caeab75c40ba1bd9ba33c51ceaade
http://pathwaycommons.org/pc12/Complex_97d497d03795f19725f3d1ae7ee81344;http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043	http://pathwaycommons.org/pc12/Complex_ab7f8289dc8f2c5c10a4b0d4f5bd3d5a;http://pathwaycommons.org/pc12/Protein_a419fe42991f48ed7495d7a39d27035e	None	None	http://pathwaycommons.org/pc12/BiochemicalReaction_9a37f388f3cb27bfe580767add9af9cb
None	http://pathwaycommons.org/pc12/Protein_7e01fccce0c6f88c9d3813bf46d5c4d6	http://pathwaycommons.org/pc12/Complex_eec94d09cbf55dc3754814bdfc0ab6ec	None	http://pathwaycommons.org/pc12/TemplateReaction_5518cb7d9589e4aedf9247e9bb82e536
None	http://pathwaycommons.org/pc12/Protein_6aa976d6ff86773946c2345ca4e9820a	http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a	None	http://pathwaycommons.org/pc12/TemplateReaction_840cafe45961451b84407f036f0a308a
http://pathwaycommons.org/pc12/Protein_8c09183af0c5ef2f86931657eb4f05e7;http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043	http://pathwaycommons.org/pc12/Complex_4a739232e7b207ff34c9a9230f411563	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_6805d1875062d44b1f2aa162f9bebbc4
http://pathwaycommons.org/pc12/Complex_064953368c0c57f4fce921a832b0536b;http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043	http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a;http://pathwaycommons.org/pc12/Protein_a419fe42991f48ed7495d7a39d27035e	None	None	http://pathwaycommons.org/pc12/BiochemicalReaction_364ea33e9042884351d36a4fc8e64b91
http://pathwaycommons.org/pc12/Complex_d6cf79d12290e61f3731667099e253a6;http://pathwaycommons.org/pc12/Protein_71075d95fac8094f474988b76d82e316	http://pathwaycommons.org/pc12/Complex_704370fe43da7e66910e56f49b99f3b5	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_114b1115ac43f61f0ebafb7c738ea71f
None	http://pathwaycommons.org/pc12/Protein_7c65813a69f484b03c201f32f018c722	http://pathwaycommons.org/pc12/Complex_8215308bafc4fc08176472ec0e7a3e10	None	http://pathwaycommons.org/pc12/TemplateReaction_fb6030d5ed32cb5991c6eb8f7c72c256
None	http://pathwaycommons.org/pc12/Protein_03d7dfecc308ba0ab4430b79f5e595cf	http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a	None	http://pathwaycommons.org/pc12/TemplateReaction_15ed0bef9e50b02134b1e18e39985c10
http://pathwaycommons.org/pc12/Complex_d6cf79d12290e61f3731667099e253a6;http://pathwaycommons.org/pc12/Protein_61f57b32ccc1d86e4827936ad328a7ba;http://pathwaycommons.org/pc12/Protein_dcc2efece848c774b7a2d913fef2c6ff	http://pathwaycommons.org/pc12/Complex_9541e8bde0fdb9c6b4c33afc92a75f4b	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_dec21d0695359f8850b3df61df080678
http://pathwaycommons.org/pc12/Complex_5b6a85f95e2b54be16788906026ef81b;http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043	http://pathwaycommons.org/pc12/Complex_367135c53bd3c5c9568de3e688e209b5	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_18f190afe021b0f6136adc5a23f8824f
http://pathwaycommons.org/pc12/Complex_d6cf79d12290e61f3731667099e253a6;http://pathwaycommons.org/pc12/Protein_939cc83e145d1c0cb585b89ba292a678	http://pathwaycommons.org/pc12/Complex_7f593c3d53726abc3b4845f7e7bc8055	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_1f788bccc1d008dcdbdfbdfbac9075bb
http://pathwaycommons.org/pc12/Complex_d6cf79d12290e61f3731667099e253a6;http://pathwaycommons.org/pc12/Protein_cf2f3541a09a9fcd59b1de95b052c366	http://pathwaycommons.org/pc12/Complex_8215308bafc4fc08176472ec0e7a3e10	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_c0834ee2a1a02c7b4c2def728a0efa98
http://pathwaycommons.org/pc12/Complex_d6cf79d12290e61f3731667099e253a6;http://pathwaycommons.org/pc12/Protein_15a4d7236ec1c3ceb113696ab9c3d89a	http://pathwaycommons.org/pc12/Complex_b305ed055c9931b111ef7610c8281168	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_9687af8834ea1646711dd5b51aa9dde8
None	http://pathwaycommons.org/pc12/Protein_7c65813a69f484b03c201f32f018c722	http://pathwaycommons.org/pc12/Complex_5d1e8cabe3811fb867979bdc75a27b59	None	http://pathwaycommons.org/pc12/TemplateReaction_2164ee23246cf413e5b307009880a037
None	http://pathwaycommons.org/pc12/Protein_7c65813a69f484b03c201f32f018c722	http://pathwaycommons.org/pc12/Complex_51302254458cb0ec9fafcc4b1651e5f5	None	http://pathwaycommons.org/pc12/TemplateReaction_4ee6d30834455666a6fa4b6e7e8c9d68
None	http://pathwaycommons.org/pc12/Protein_fc966aadde14045226b5ce549d51dd16	http://pathwaycommons.org/pc12/Complex_8215308bafc4fc08176472ec0e7a3e10	None	http://pathwaycommons.org/pc12/TemplateReaction_f9b6f20fea77882b5893aebf780d7bab
http://pathwaycommons.org/pc12/Complex_50decac2dd53b07544cf0805a0d79549;http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043	http://pathwaycommons.org/pc12/Complex_de6afaa6cb31cf6b049c40768b1d93e6;http://pathwaycommons.org/pc12/Protein_a419fe42991f48ed7495d7a39d27035e	None	None	http://pathwaycommons.org/pc12/BiochemicalReaction_a8381e42b15222f65fe1f5e092c28cbc
None	http://pathwaycommons.org/pc12/Protein_1a0f05324d4b35a3fe25b874a5c05431	http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a	None	http://pathwaycommons.org/pc12/TemplateReaction_c845db7478b1a31288e3027bf98ddc04
http://pathwaycommons.org/pc12/Protein_ac9c5d9db7944be988c9421eb7725303;http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043	http://pathwaycommons.org/pc12/Complex_0e7562ad55a7e5621a6d420fd3c18221	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_ba551ee24d3032f5d4daa055c750e0ae
None	http://pathwaycommons.org/pc12/Protein_ad064e6bb4f2e3f56e727a0113021a2c	http://pathwaycommons.org/pc12/Complex_d6cf79d12290e61f3731667099e253a6	None	http://pathwaycommons.org/pc12/TemplateReaction_ffc08b286812440b8c753f039f27a060
http://pathwaycommons.org/pc12/Complex_218de75499a34a25c84a4a7366085b16;http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043	http://pathwaycommons.org/pc12/Complex_8ff56c2df4b4ee867f44c4382a09a9c8;http://pathwaycommons.org/pc12/Protein_cd00c4f271705ee45fef5be797b5a1e9	None	None	http://pathwaycommons.org/pc12/BiochemicalReaction_31205f53c607476665470db8bab41599
None	http://pathwaycommons.org/pc12/Protein_6a79759f5d439899618c14a85b30d488	http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a	None	http://pathwaycommons.org/pc12/TemplateReaction_9804d9493e7102b55eb014c6fa28e247
None	http://pathwaycommons.org/pc12/Protein_c069c026fdb45c0928cdcddce25d18dd	http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a	None	http://pathwaycommons.org/pc12/TemplateReaction_132850f57912d242f9b9f9b2fdab094e
http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a;http://pathwaycommons.org/pc12/Protein_1b07dffca45f511d3a4d20935e0b6463	http://pathwaycommons.org/pc12/Complex_3207d418bd83de692b5701d9760f2ae6	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_11d4b571cb0ba0ca6ccaf9b61c7dd9ae
None	http://pathwaycommons.org/pc12/Protein_edff1b5a9df864b47eb7940241da2f2c	http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a	None	http://pathwaycommons.org/pc12/TemplateReaction_752a9dc8812aef9ddf6b0dbce88e849e
http://pathwaycommons.org/pc12/Protein_b51fd9edac8eef7bc93e2e2b25e2d4b7;http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043	http://pathwaycommons.org/pc12/Complex_a2d77037e0da01c238563aa71d75e850	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_91b64a599c102b63d20b5159876da331
http://pathwaycommons.org/pc12/Complex_4422993f353b52ecd79664b33595e168;http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043	http://pathwaycommons.org/pc12/Complex_d6cf79d12290e61f3731667099e253a6;http://pathwaycommons.org/pc12/Protein_df5c64f58c0c671a3b5981a79cd787a3	None	None	http://pathwaycommons.org/pc12/BiochemicalReaction_9e68b8095efb46fc46ec5c2673f2bed0
None	http://pathwaycommons.org/pc12/Protein_fc966aadde14045226b5ce549d51dd16	http://pathwaycommons.org/pc12/Complex_9541e8bde0fdb9c6b4c33afc92a75f4b	None	http://pathwaycommons.org/pc12/TemplateReaction_c8b9eded018262166664b15dccfdada5
None	http://pathwaycommons.org/pc12/Protein_1625818ba862a465e6bfe45c1a57c0ec	http://pathwaycommons.org/pc12/Complex_c59c176ee2a407922fa3fd5f6f74f698	None	http://pathwaycommons.org/pc12/TemplateReaction_887dfc85457ed703719bcc2ccb2e790c
http://pathwaycommons.org/pc12/Complex_4a739232e7b207ff34c9a9230f411563	http://pathwaycommons.org/pc12/Complex_b3f9fdb5fa6406b8e5f1ce0cda4b11e7	http://pathwaycommons.org/pc12/Protein_ed2892dc589f37eb0a22968cdd51b53c	None	http://pathwaycommons.org/pc12/TransportWithBiochemicalReaction_726fd9294e7bb508f8450a24a36758a8
None	http://pathwaycommons.org/pc12/Protein_e00ffcec07bf4252980d49f4f052223e	http://pathwaycommons.org/pc12/Complex_d6cf79d12290e61f3731667099e253a6	None	http://pathwaycommons.org/pc12/TemplateReaction_44de1f5c4615fdbaabea79e8443e9c11
None	http://pathwaycommons.org/pc12/Protein_de15b16f0a7ed52ae99703949ba0f7b6	http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a	None	http://pathwaycommons.org/pc12/TemplateReaction_aff2a20bd3f77bb0c79738c4ff627b04
None	http://pathwaycommons.org/pc12/Protein_a5f822f863bfaa9dc79b476311f0a5db	http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a	None	http://pathwaycommons.org/pc12/TemplateReaction_c5a6aa2066e3154942a62df9ac63976d
http://pathwaycommons.org/pc12/Complex_0e23d792a5c81738ca0000dd652de1dd;http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043	http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a;http://pathwaycommons.org/pc12/Protein_b3cc660349b3433d1fa633d126d4affc	None	None	http://pathwaycommons.org/pc12/BiochemicalReaction_6600bd00bc2b82807db3e8413cd7aa6d
None	http://pathwaycommons.org/pc12/Protein_d8dd4f2217ea6b72ef3a088dbac42f92	http://pathwaycommons.org/pc12/Complex_3207d418bd83de692b5701d9760f2ae6	None	http://pathwaycommons.org/pc12/TemplateReaction_44419bf0a178778771c4ad6994f85dd2
http://pathwaycommons.org/pc12/Complex_0e23d792a5c81738ca0000dd652de1dd;http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043	http://pathwaycommons.org/pc12/Complex_eec94d09cbf55dc3754814bdfc0ab6ec;http://pathwaycommons.org/pc12/Protein_b3cc660349b3433d1fa633d126d4affc	http://pathwaycommons.org/pc12/Complex_e7e8e93aa00777013f78f57bbe1301ab	None	http://pathwaycommons.org/pc12/BiochemicalReaction_fc43286a4b86dc38a51aa41302ecd6ef
None	http://pathwaycommons.org/pc12/Protein_edff1b5a9df864b47eb7940241da2f2c	http://pathwaycommons.org/pc12/Complex_c59c176ee2a407922fa3fd5f6f74f698	None	http://pathwaycommons.org/pc12/TemplateReaction_a51a1cb3a04455eae54f6c793684f892
None	http://pathwaycommons.org/pc12/Protein_4097998ef214687e3846f08f5008c999	http://pathwaycommons.org/pc12/Complex_50488919dcd4624d11385f64e822e23a	None	http://pathwaycommons.org/pc12/TemplateReaction_7bb7ee2b8977b6d5438afe074ec3de09
http://pathwaycommons.org/pc12/Protein_3fb939fc72d2404804bb658b8cbfde4e;http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043	http://pathwaycommons.org/pc12/Complex_ccfc31a912a95041f8878b9f460bc6db	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_326a55be387638e849e566f033060a93
http://pathwaycommons.org/pc12/Complex_9bc8fd840c39a970b909cc3cf2f1a67c;http://pathwaycommons.org/pc12/Protein_bc47c96d7c652d22f94260b30d5c8043	http://pathwaycommons.org/pc12/Complex_d6cf79d12290e61f3731667099e253a6;http://pathwaycommons.org/pc12/Protein_a419fe42991f48ed7495d7a39d27035e	None	None	http://pathwaycommons.org/pc12/BiochemicalReaction_46419f9dad0a81f351128413a8d61a5f
http://pathwaycommons.org/pc12/Complex_41658f0903c1f64654f27abb031a0432;http://pathwaycommons.org/pc12/Complex_d6cf79d12290e61f3731667099e253a6;http://pathwaycommons.org/pc12/Protein_da2e9015766549808b38a38add28ea5a	http://pathwaycommons.org/pc12/Complex_ae7f7c49211bde1ab7ad1a0b73d16fe1	None	None	http://pathwaycommons.org/pc12/ComplexAssembly_9db2dd224319c887dfbd37deff898103
